time,text,udid
2026/01/13 18:52,时间：2026/01/13 18:52周二晚上，工作日，城市：北京市，POI：地铁站，前14分钟从北京市市内高速移动，Wifi未连接，应用记录：手机百度共4秒，交互1次,0000d06d-b99d-44c9-8efb-e13251fc177e
2026/01/13 19:13,时间：2026/01/13 19:13周二晚上，工作日，城市：北京市，POI：餐厅，前21分钟从北京市市内低速移动，Wifi未连接，应用记录：手机百度共5秒，交互1次,0000d06d-b99d-44c9-8efb-e13251fc177e
2026/01/13 20:10,时间：2026/01/13 20:10周二晚上，工作日，城市：北京市，POI：餐厅，Wifi已连接，应用记录：微信共2秒，交互1次；手机百度共6秒，交互2次,0000d06d-b99d-44c9-8efb-e13251fc177e
2026/01/14 03:06,时间：2026/01/14 03:06周三凌晨，工作日，城市：北京市，前416分钟从北京市市内低速移动，Wifi未连接，应用记录：无,0000d06d-b99d-44c9-8efb-e13251fc177e
2026/01/14 05:25,时间：2026/01/14 05:25周三凌晨，工作日，城市：北京市，POI：购物中心、餐厅、店铺，前139分钟从北京市市内低速移动，Wifi未连接，应用记录：相机(相机)共13秒，交互2次,0000d06d-b99d-44c9-8efb-e13251fc177e
2026/01/14 07:18,时间：2026/01/14 07:18周三上午，工作日，城市：北京市，POI：餐厅、便利店，前112分钟从北京市市内低速移动，Wifi未连接，应用记录：手机百度共9秒，交互1次,0000d06d-b99d-44c9-8efb-e13251fc177e
2026/01/14 08:06,时间：2026/01/14 08:06周三上午，工作日，城市：北京市，Wifi已连接，应用记录：无,0000d06d-b99d-44c9-8efb-e13251fc177e
2026/01/14 10:31,时间：2026/01/14 10:31周三上午，工作日，城市：北京市，Wifi未连接，应用记录：货拉拉(用车)共8秒，交互1次；截屏(系统)共3秒，交互1次；微信(聊天)共54秒，交互2次；小红书共7秒，交互1次；输入法(系统)共19秒，交互2次,0000d06d-b99d-44c9-8efb-e13251fc177e
2026/01/14 11:27,时间：2026/01/14 11:27周三上午，工作日，城市：北京市，Wifi未连接，应用记录：计算器共5秒，交互4次；微信共5秒，交互2次；截屏(系统)共3秒，交互1次；输入法(系统)共21秒，交互1次,0000d06d-b99d-44c9-8efb-e13251fc177e
2026/01/14 11:52,时间：2026/01/14 11:52周三上午，工作日，城市：北京市，Wifi未连接，应用记录：计算器共13秒，交互6次；微信共4秒，交互4次；相机(相机)共27秒，交互1次,0000d06d-b99d-44c9-8efb-e13251fc177e
2026/01/14 12:45,时间：2026/01/14 12:45周三下午，工作日，城市：北京市，Wifi未连接，应用记录：日历(日历)共7秒，交互1次；微信共2秒，交互3次；输入法(系统)共5秒，交互1次,0000d06d-b99d-44c9-8efb-e13251fc177e
2026/01/14 16:31,时间：2026/01/14 16:31周三下午，工作日，城市：北京市，POI：博物馆、旅游景点、公园及休憩用地，前226分钟从北京市市内低速移动，Wifi未连接，应用记录：微信共1秒，交互1次,0000d06d-b99d-44c9-8efb-e13251fc177e
2026/01/14 17:35,时间：2026/01/14 17:35周三下午，工作日，城市：北京市，POI：博物馆、旅游景点、公园及休憩用地，Wifi未连接，应用记录：无,0000d06d-b99d-44c9-8efb-e13251fc177e
2026/01/15 01:33,时间：2026/01/15 01:33周四凌晨，工作日，城市：北京市，前478分钟从北京市市内低速移动，Wifi已连接，应用记录：微信(聊天)共38秒，交互1次,0000d06d-b99d-44c9-8efb-e13251fc177e
2026/01/15 05:45,时间：2026/01/15 05:45周四凌晨，工作日，城市：北京市，POI：购物中心，前252分钟从北京市市内低速移动，Wifi未连接，应用记录：相机(相机)共4秒，交互1次；微信(聊天)共11秒，交互1次,0000d06d-b99d-44c9-8efb-e13251fc177e
2026/01/15 07:11,时间：2026/01/15 07:11周四上午，工作日，城市：北京市，前87分钟从北京市市内低速移动，Wifi已连接，应用记录：手机百度共7秒，交互1次,0000d06d-b99d-44c9-8efb-e13251fc177e
2026/01/15 14:28,时间：2026/01/15 14:28周四下午，工作日，城市：北京市，POI：地铁站，前436分钟从北京市市内低速移动，Wifi未连接，应用记录：无,0000d06d-b99d-44c9-8efb-e13251fc177e
2026/01/15 14:44,时间：2026/01/15 14:44周四下午，工作日，城市：北京市，POI：旅游景点、地铁站，前17分钟从北京市市内高速移动，Wifi未连接，应用记录：截屏(系统)共3秒，交互1次,0000d06d-b99d-44c9-8efb-e13251fc177e
2026/01/15 15:32,时间：2026/01/15 15:32周四下午，工作日，城市：北京市，POI：博物馆、旅游景点、戏剧/音乐和文化，前48分钟从北京市市内低速移动，Wifi未连接，应用记录：无,0000d06d-b99d-44c9-8efb-e13251fc177e
2026/01/15 19:28,时间：2026/01/15 19:28周四晚上，工作日，城市：北京市，前236分钟从北京市市内低速移动，Wifi未连接，应用记录：无,0000d06d-b99d-44c9-8efb-e13251fc177e
2026/01/16 01:35,时间：2026/01/16 01:35周五凌晨，工作日，城市：北京市，Wifi已连接，应用记录：微信共3秒，交互2次；支付宝(支付宝)共10秒，交互1次,0000d06d-b99d-44c9-8efb-e13251fc177e
2026/01/16 01:47,时间：2026/01/16 01:47周五凌晨，工作日，城市：北京市，Wifi未连接，应用记录：微信共1秒，交互3次；输入法(系统)共3秒，交互1次,0000d06d-b99d-44c9-8efb-e13251fc177e
2026/01/16 08:30,时间：2026/01/16 08:30周五上午，工作日，城市：北京市，Wifi未连接，应用记录：无,0000d06d-b99d-44c9-8efb-e13251fc177e
2026/01/16 09:31,时间：2026/01/16 09:31周五上午，工作日，城市：北京市，Wifi已连接，应用记录：无,0000d06d-b99d-44c9-8efb-e13251fc177e
2026/01/16 10:16,时间：2026/01/16 10:16周五上午，工作日，城市：北京市，Wifi未连接，应用记录：无,0000d06d-b99d-44c9-8efb-e13251fc177e
2026/01/16 10:57,时间：2026/01/16 10:57周五上午，工作日，城市：北京市，Wifi未连接，应用记录：微信共5秒，交互5次；计算器(工具)共40秒，交互2次,0000d06d-b99d-44c9-8efb-e13251fc177e
2026/01/16 11:10,时间：2026/01/16 11:10周五上午，工作日，城市：北京市，Wifi已连接，应用记录：微信共4秒，交互4次；输入法(系统)共55秒，交互2次；计算器共2秒，交互2次；通话应用共2秒，交互2次,0000d06d-b99d-44c9-8efb-e13251fc177e
2026/01/16 12:05,时间：2026/01/16 12:05周五下午，工作日，城市：北京市，Wifi未连接，应用记录：无,0000d06d-b99d-44c9-8efb-e13251fc177e
2026/01/16 13:52,时间：2026/01/16 13:52周五下午，工作日，城市：北京市，Wifi未连接，应用记录：微信共2秒，交互1次；支付宝共2秒，交互1次,0000d06d-b99d-44c9-8efb-e13251fc177e
2026/01/16 14:23,时间：2026/01/16 14:23周五下午，工作日，城市：北京市，POI：地铁站，前31分钟从北京市市内低速移动，Wifi未连接，应用记录：支付宝(支付宝)共35秒，交互3次；微信(聊天)共35秒，交互2次；计算器(工具)共7秒，交互1次；淘宝(商城)共35秒，交互1次；日历(日历)共37秒，交互3次；天气(工具)共35秒，交互2次,0000d06d-b99d-44c9-8efb-e13251fc177e
2026/01/16 14:40,时间：2026/01/16 14:40周五下午，工作日，城市：北京市，POI：公园及休憩用地、地铁站，前16分钟从北京市市内低速移动，Wifi未连接，应用记录：微信(聊天)共30秒，交互2次；淘宝共7秒，交互2次；输入法(系统)共15秒，交互1次,0000d06d-b99d-44c9-8efb-e13251fc177e
2026/01/16 18:50,时间：2026/01/16 18:50周五晚上，工作日，城市：北京市，POI：地铁站，前250分钟从北京市市内低速移动，Wifi未连接，应用记录：无,0000d06d-b99d-44c9-8efb-e13251fc177e
2026/01/16 19:13,时间：2026/01/16 19:13周五晚上，工作日，城市：北京市，POI：餐厅，前23分钟从北京市市内低速移动，Wifi未连接，应用记录：手机百度共11秒，交互1次,0000d06d-b99d-44c9-8efb-e13251fc177e
2026/01/16 19:42,时间：2026/01/16 19:42周五晚上，工作日，城市：北京市，POI：餐厅，Wifi未连接，应用记录：微信共1秒，交互1次；手机百度共19秒，交互1次,0000d06d-b99d-44c9-8efb-e13251fc177e
2026/01/19 02:44,时间：2026/01/19 02:44周一凌晨，工作日，城市：北京市，POI：便利店、公司，前3302分钟从北京市市内低速移动，Wifi未连接，应用记录：微信共5秒，交互3次；输入法(系统)共48秒，交互3次；计算器(工具)共9秒，交互1次,0000d06d-b99d-44c9-8efb-e13251fc177e
2026/01/19 05:38,时间：2026/01/19 05:38周一凌晨，工作日，城市：北京市，POI：店铺、餐厅、体育场、购物中心，前174分钟从北京市市内低速移动，Wifi未连接，应用记录：相机(相机)共3秒，交互1次；高德地图(工具)共49秒，交互2次；微信(聊天)共48秒，交互2次,0000d06d-b99d-44c9-8efb-e13251fc177e
2026/01/19 11:47,时间：2026/01/19 11:47周一上午，工作日，城市：北京市，前369分钟从北京市市内低速移动，Wifi未连接，应用记录：无,0000d06d-b99d-44c9-8efb-e13251fc177e
2026/01/19 12:34,时间：2026/01/19 12:34周一下午，工作日，城市：北京市，Wifi未连接，应用记录：计算器共9秒，交互3次,0000d06d-b99d-44c9-8efb-e13251fc177e
2026/01/19 17:13,时间：2026/01/19 17:13周一下午，工作日，城市：北京市，Wifi已连接，应用记录：输入法(系统)共3秒，交互1次,0000d06d-b99d-44c9-8efb-e13251fc177e
2026/01/19 18:59,时间：2026/01/19 18:59周一晚上，工作日，城市：北京市，Wifi未连接，应用记录：无,0000d06d-b99d-44c9-8efb-e13251fc177e
2026/01/20 01:14,时间：2026/01/20 01:14周二凌晨，工作日，城市：北京市，Wifi未连接，应用记录：天气(工具)共21秒，交互1次；微信共1秒，交互2次,0000d06d-b99d-44c9-8efb-e13251fc177e
2026/01/20 06:36,时间：2026/01/20 06:36周二上午，工作日，城市：北京市，Wifi未连接，应用记录：微信(聊天)共6秒，交互1次；支付宝(支付宝)共44秒，交互2次；输入法(系统)共3秒，交互1次；手机百度共1秒，交互1次,0000d06d-b99d-44c9-8efb-e13251fc177e
2026/01/20 09:09,时间：2026/01/20 09:09周二上午，工作日，城市：北京市，Wifi未连接，应用记录：货拉拉(用车)共42秒，交互1次；华为浏览器共4秒，交互1次；输入法共1秒，交互5次；微信共1秒，交互1次,0000d06d-b99d-44c9-8efb-e13251fc177e
2026/01/20 14:47,时间：2026/01/20 14:47周二下午，工作日，城市：北京市，POI：购物、市场，Wifi未连接，应用记录：输入法(系统)共45秒，交互4次；微信共2秒，交互3次；天气(工具)共12秒，交互1次,0000d06d-b99d-44c9-8efb-e13251fc177e
2026/01/20 15:01,时间：2026/01/20 15:01周二下午，工作日，城市：北京市，POI：市场，Wifi未连接，应用记录：无,0000d06d-b99d-44c9-8efb-e13251fc177e
2026/01/20 20:47,时间：2026/01/20 20:47周二晚上，工作日，城市：北京市，Wifi未连接，应用记录：无,0000d06d-b99d-44c9-8efb-e13251fc177e
2026/01/21 03:04,时间：2026/01/21 03:04周三凌晨，工作日，城市：北京市，POI：公司，前377分钟从北京市市内低速移动，Wifi未连接，应用记录：无,0000d06d-b99d-44c9-8efb-e13251fc177e
2026/01/21 05:54,时间：2026/01/21 05:54周三凌晨，工作日，城市：北京市，POI：购物中心、公司、店铺，前169分钟从北京市市内低速移动，Wifi未连接，应用记录：微信(聊天)共3秒，交互1次；相机(相机)共3秒，交互1次,0000d06d-b99d-44c9-8efb-e13251fc177e
2026/01/21 07:34,时间：2026/01/21 07:34周三上午，工作日，城市：北京市，POI：餐厅，前100分钟从北京市市内低速移动，Wifi未连接，应用记录：支付宝共1秒，交互4次；微信(聊天)共27秒，交互2次；手机百度共13秒，交互1次,0000d06d-b99d-44c9-8efb-e13251fc177e
2026/01/21 08:08,时间：2026/01/21 08:08周三上午，工作日，城市：北京市，前34分钟从北京市市内低速移动，Wifi未连接，应用记录：手机百度共6秒，交互1次,0000d06d-b99d-44c9-8efb-e13251fc177e
2026/01/21 12:12,时间：2026/01/21 12:12周三下午，工作日，城市：北京市，Wifi未连接，应用记录：天气(工具)共8秒，交互1次；微信共3秒，交互3次,0000d06d-b99d-44c9-8efb-e13251fc177e
2026/01/21 12:52,时间：2026/01/21 12:52周三下午，工作日，城市：北京市，Wifi未连接，应用记录：计算器共16秒，交互5次,0000d06d-b99d-44c9-8efb-e13251fc177e
2026/01/21 13:09,时间：2026/01/21 13:09周三下午，工作日，城市：北京市，Wifi未连接，应用记录：输入法共5秒，交互8次；WPS Office共4秒，交互4次；计算器(工具)共6秒，交互1次,0000d06d-b99d-44c9-8efb-e13251fc177e
2026/01/21 14:36,时间：2026/01/21 14:36周三下午，工作日，城市：北京市，Wifi未连接，应用记录：无,0000d06d-b99d-44c9-8efb-e13251fc177e
2026/01/21 16:44,时间：2026/01/21 16:44周三下午，工作日，城市：北京市，POI：博物馆、旅游景点、公园及休憩用地，前128分钟从北京市市内低速移动，Wifi未连接，应用记录：无,0000d06d-b99d-44c9-8efb-e13251fc177e
2026/01/21 17:28,时间：2026/01/21 17:28周三下午，工作日，城市：北京市，POI：博物馆、旅游景点、公园及休憩用地，Wifi未连接，应用记录：无,0000d06d-b99d-44c9-8efb-e13251fc177e
2026/01/21 18:18,时间：2026/01/21 18:18周三晚上，工作日，城市：北京市，POI：戏剧/音乐和文化、地铁站，前50分钟从北京市市内低速移动，Wifi未连接，应用记录：闲鱼共2秒，交互3次；淘宝共12秒，交互5次；输入法共2秒，交互6次；支付宝(支付宝)共12秒，交互1次；京东共2秒，交互1次,0000d06d-b99d-44c9-8efb-e13251fc177e
2026/01/21 20:11,时间：2026/01/21 20:11周三晚上，工作日，城市：北京市，POI：旅游景点，前112分钟从北京市市内低速移动，Wifi未连接，应用记录：输入法共7秒，交互10次,0000d06d-b99d-44c9-8efb-e13251fc177e
2026/01/22 03:01,时间：2026/01/22 03:01周四凌晨，工作日，城市：北京市，POI：旅游景点，前410分钟从北京市市内低速移动，Wifi未连接，应用记录：无,0000d06d-b99d-44c9-8efb-e13251fc177e
2026/01/22 09:37,时间：2026/01/22 09:37周四上午，工作日，城市：北京市，前396分钟从北京市市内低速移动，Wifi未连接，应用记录：相机(相机)共36秒，交互2次；微信共3秒，交互4次；WPS Office共3秒，交互4次；输入法共2秒，交互4次；计算器共8秒，交互3次,0000d06d-b99d-44c9-8efb-e13251fc177e
2026/01/22 11:01,时间：2026/01/22 11:01周四上午，工作日，城市：北京市，Wifi未连接，应用记录：无,0000d06d-b99d-44c9-8efb-e13251fc177e
2026/01/22 15:27,时间：2026/01/22 15:27周四下午，工作日，城市：北京市，POI：地铁站，前266分钟从北京市市内低速移动，Wifi未连接，应用记录：微信(聊天)共42秒，交互1次；输入法(系统)共26秒，交互2次；小红书共19秒，交互1次,0000d06d-b99d-44c9-8efb-e13251fc177e
2026/01/22 15:54,时间：2026/01/22 15:54周四下午，工作日，城市：北京市，POI：店铺、餐厅、购物中心、旅游景点、戏剧/音乐和文化，前27分钟从北京市市内低速移动，Wifi未连接，应用记录：微信(聊天)共22秒，交互2次；支付宝(支付宝)共21秒，交互1次；语音助手(系统)共4秒，交互1次,0000d06d-b99d-44c9-8efb-e13251fc177e
2026/01/22 19:41,时间：2026/01/22 19:41周四晚上，工作日，城市：北京市，POI：旅游景点、餐厅，前227分钟从北京市市内低速移动，Wifi未连接，应用记录：手机百度共8秒，交互2次；支付宝共1秒，交互2次；输入法(系统)共3秒，交互1次；天气(工具)共39秒，交互1次,0000d06d-b99d-44c9-8efb-e13251fc177e
2026/01/22 20:30,时间：2026/01/22 20:30周四晚上，工作日，城市：北京市，POI：旅游景点、餐厅，Wifi未连接，应用记录：手机百度共16秒，交互2次；微信共2秒，交互1次；输入法(系统)共56秒，交互3次,0000d06d-b99d-44c9-8efb-e13251fc177e
2026/01/23 01:33,时间：2026/01/23 01:33周五凌晨，工作日，城市：北京市，POI：旅游景点、餐厅，Wifi已连接，应用记录：时钟(时钟)共7秒，交互1次；微信共7秒，交互1次,0000d06d-b99d-44c9-8efb-e13251fc177e
2026/01/23 02:47,时间：2026/01/23 02:47周五凌晨，工作日，城市：北京市，POI：公园及休憩用地，前73分钟从北京市市内低速移动，Wifi未连接，应用记录：微信共2秒，交互5次；输入法(系统)共10秒，交互1次,0000d06d-b99d-44c9-8efb-e13251fc177e
2026/01/23 04:48,时间：2026/01/23 04:48周五凌晨，工作日，城市：北京市，POI：公园及休憩用地，Wifi未连接，应用记录：微信(聊天)共14秒，交互1次,0000d06d-b99d-44c9-8efb-e13251fc177e
2026/01/23 05:54,时间：2026/01/23 05:54周五凌晨，工作日，城市：北京市，前66分钟从北京市市内低速移动，Wifi未连接，应用记录：高德地图共2秒，交互4次；输入法(系统)共2秒，交互1次,0000d06d-b99d-44c9-8efb-e13251fc177e
2026/01/23 08:27,时间：2026/01/23 08:27周五上午，工作日，城市：北京市，前153分钟从北京市市内低速移动，Wifi已连接，应用记录：无,0000d06d-b99d-44c9-8efb-e13251fc177e
2026/01/23 09:09,时间：2026/01/23 09:09周五上午，工作日，城市：北京市，Wifi已连接，应用记录：计算器共6秒，交互3次；微信共1秒，交互1次,0000d06d-b99d-44c9-8efb-e13251fc177e
2026/01/23 09:26,时间：2026/01/23 09:26周五上午，工作日，城市：北京市，Wifi已连接，应用记录：计算器共4秒，交互6次；微信共8秒，交互4次；输入法(系统)共8秒，交互1次,0000d06d-b99d-44c9-8efb-e13251fc177e
2026/01/23 11:13,时间：2026/01/23 11:13周五上午，工作日，城市：北京市，Wifi未连接，应用记录：微信共1秒，交互2次,0000d06d-b99d-44c9-8efb-e13251fc177e
2026/01/23 14:30,时间：2026/01/23 14:30周五下午，工作日，城市：北京市，Wifi已连接，应用记录：手机百度共16秒，交互1次,0000d06d-b99d-44c9-8efb-e13251fc177e
2026/01/23 14:47,时间：2026/01/23 14:47周五下午，工作日，城市：北京市，POI：地铁站，前18分钟从北京市市内低速移动，Wifi未连接，应用记录：微信共2秒，交互3次；支付宝(支付宝)共12秒，交互2次；手机助手(系统)共6秒，交互1次；高德地图共3秒，交互2次；天气(工具)共3秒，交互1次；输入法(系统)共5秒，交互1次；铁路12306共4秒，交互1次；交管12123(汽车)共42秒，交互1次,0000d06d-b99d-44c9-8efb-e13251fc177e
2026/01/23 15:43,时间：2026/01/23 15:43周五下午，工作日，城市：北京市，POI：博物馆、旅游景点、戏剧/音乐和文化，前56分钟从北京市市内低速移动，Wifi未连接，应用记录：无,0000d06d-b99d-44c9-8efb-e13251fc177e
2026/01/23 15:55,时间：2026/01/23 15:55周五下午，工作日，城市：北京市，POI：博物馆、旅游景点、公园及休憩用地，前12分钟从北京市市内低速移动，Wifi未连接，应用记录：微信(聊天)共8秒，交互1次；天气共3秒，交互1次,0000d06d-b99d-44c9-8efb-e13251fc177e
2026/01/23 18:19,时间：2026/01/23 18:19周五晚上，工作日，城市：北京市，POI：博物馆、旅游景点、公园及休憩用地、地铁站，Wifi未连接，应用记录：无,0000d06d-b99d-44c9-8efb-e13251fc177e
2026/01/23 18:33,时间：2026/01/23 18:33周五晚上，工作日，城市：北京市，POI：地铁站，前14分钟从北京市市内低速移动，Wifi未连接，应用记录：支付宝(支付宝)共24秒，交互1次；微信(聊天)共50秒，交互1次；输入法(系统)共4秒，交互1次；手机百度共15秒，交互1次,0000d06d-b99d-44c9-8efb-e13251fc177e
2026/01/23 18:52,时间：2026/01/23 18:52周五晚上，工作日，城市：北京市，POI：公园及休憩用地、地铁站，前19分钟从北京市市内高速移动，Wifi未连接，应用记录：输入法(系统)共12秒，交互2次,0000d06d-b99d-44c9-8efb-e13251fc177e
2026/01/23 19:09,时间：2026/01/23 19:09周五晚上，工作日，城市：北京市，POI：公园及休憩用地，前17分钟从北京市市内低速移动，Wifi未连接，应用记录：支付宝(支付宝)共16秒，交互2次,0000d06d-b99d-44c9-8efb-e13251fc177e
2026/01/23 19:27,时间：2026/01/23 19:27周五晚上，工作日，城市：北京市，POI：公园及休憩用地，Wifi未连接，应用记录：美团共7秒，交互7次；日历(日历)共22秒，交互2次；输入法共1秒，交互3次；华为浏览器(浏览器)共37秒，交互1次；微信共1秒，交互1次,0000d06d-b99d-44c9-8efb-e13251fc177e
2026/01/07 01:28,时间：2026/01/07 01:28周三凌晨，工作日，城市：张家口市，Wifi已连接，应用记录：手机百度(工具)共35秒，交互2次,0001050d-08f0-7cfa-bfce-e4e948568e39
2026/01/07 03:45,时间：2026/01/07 03:45周三凌晨，工作日，城市：张家口市，Wifi已连接，应用记录：无,0001050d-08f0-7cfa-bfce-e4e948568e39
2026/01/07 09:03,时间：2026/01/07 09:03周三上午，工作日，城市：张家口市，Wifi已连接，应用记录：无,0001050d-08f0-7cfa-bfce-e4e948568e39
2026/01/07 09:23,时间：2026/01/07 09:23周三上午，工作日，城市：张家口市，Wifi已连接，应用记录：通话应用(系统)共46秒，交互1次,0001050d-08f0-7cfa-bfce-e4e948568e39
2026/01/07 11:55,时间：2026/01/07 11:55周三上午，工作日，城市：张家口市，POI：便利店、餐厅、公园及休憩用地，前153分钟从张家口市市内低速移动，Wifi未连接，应用记录：微信共7秒，交互3次,0001050d-08f0-7cfa-bfce-e4e948568e39
2026/01/07 12:54,时间：2026/01/07 12:54周三下午，工作日，城市：北京市，POI：便利店、餐厅，前58分钟从张家口市跨城市高速移动，Wifi未连接，应用记录：微信共2秒，交互1次；高德地图共22秒，交互1次,0001050d-08f0-7cfa-bfce-e4e948568e39
2026/01/07 13:27,时间：2026/01/07 13:27周三下午，工作日，城市：北京市，前33分钟从北京市市内低速移动，Wifi未连接，应用记录：微信共1秒，交互3次,0001050d-08f0-7cfa-bfce-e4e948568e39
2026/01/07 13:53,时间：2026/01/07 13:53周三下午，工作日，城市：北京市，前26分钟从北京市市内低速移动，Wifi未连接，应用记录：无,0001050d-08f0-7cfa-bfce-e4e948568e39
2026/01/07 14:36,时间：2026/01/07 14:36周三下午，工作日，城市：北京市，Wifi未连接，应用记录：无,0001050d-08f0-7cfa-bfce-e4e948568e39
2026/01/07 16:08,时间：2026/01/07 16:08周三下午，工作日，城市：北京市，前92分钟从北京市市内低速移动，Wifi未连接，应用记录：输入法共2秒，交互6次；华为浏览器共7秒，交互1次,0001050d-08f0-7cfa-bfce-e4e948568e39
2026/01/07 19:38,时间：2026/01/07 19:38周三晚上，工作日，城市：张家口市，前210分钟从北京市跨城市低速移动，Wifi已连接，应用记录：无,0001050d-08f0-7cfa-bfce-e4e948568e39
2026/01/07 19:53,时间：2026/01/07 19:53周三晚上，工作日，城市：张家口市，Wifi已连接，应用记录：微信共6秒，交互2次；抖音共8秒，交互1次,0001050d-08f0-7cfa-bfce-e4e948568e39
2026/01/07 21:34,时间：2026/01/07 21:34周三晚上，工作日，城市：张家口市，Wifi已连接，应用记录：无,0001050d-08f0-7cfa-bfce-e4e948568e39
2026/01/08 08:09,时间：2026/01/08 08:09周四上午，工作日，城市：张家口市，Wifi已连接，应用记录：无,0001050d-08f0-7cfa-bfce-e4e948568e39
2026/01/08 11:36,时间：2026/01/08 11:36周四上午，工作日，城市：张家口市，POI：购物中心，前207分钟从张家口市市内低速移动，Wifi未连接，应用记录：输入法(系统)共32秒，交互3次；通话应用(系统)共46秒，交互1次；微信共11秒，交互2次,0001050d-08f0-7cfa-bfce-e4e948568e39
2026/01/08 12:00,时间：2026/01/08 12:00周四下午，工作日，城市：张家口市，前23分钟从张家口市市内低速移动，Wifi未连接，应用记录：无,0001050d-08f0-7cfa-bfce-e4e948568e39
2026/01/08 15:57,时间：2026/01/08 15:57周四下午，工作日，城市：张家口市，POI：餐厅，前238分钟从张家口市市内低速移动，Wifi未连接，应用记录：无,0001050d-08f0-7cfa-bfce-e4e948568e39
2026/01/08 20:20,时间：2026/01/08 20:20周四晚上，工作日，城市：张家口市，POI：市场、餐厅，Wifi已连接，应用记录：无,0001050d-08f0-7cfa-bfce-e4e948568e39
2026/01/08 22:53,时间：2026/01/08 22:53周四晚上，工作日，城市：张家口市，POI：市场、餐厅，Wifi已连接，应用记录：输入法共2秒，交互3次,0001050d-08f0-7cfa-bfce-e4e948568e39
2026/01/09 06:28,时间：2026/01/09 06:28周五上午，工作日，城市：张家口市，POI：市场、餐厅，Wifi已连接，应用记录：无,0001050d-08f0-7cfa-bfce-e4e948568e39
2026/01/09 09:19,时间：2026/01/09 09:19周五上午，工作日，城市：张家口市，POI：市场、餐厅，前172分钟从张家口市市内低速移动，Wifi未连接，应用记录：无,0001050d-08f0-7cfa-bfce-e4e948568e39
2026/01/09 11:44,时间：2026/01/09 11:44周五上午，工作日，城市：张家口市，POI：医院，前145分钟从张家口市市内低速移动，Wifi已连接，应用记录：抖音(短视频)共59秒，交互2次；通话应用(系统)共3秒，交互1次；微信共2秒，交互4次,0001050d-08f0-7cfa-bfce-e4e948568e39
2026/01/09 13:07,时间：2026/01/09 13:07周五下午，工作日，城市：张家口市，POI：医院，Wifi已连接，应用记录：输入法(系统)共13秒，交互1次,0001050d-08f0-7cfa-bfce-e4e948568e39
2026/01/09 15:08,时间：2026/01/09 15:08周五下午，工作日，城市：张家口市，Wifi已连接，应用记录：微信共7秒，交互1次,0001050d-08f0-7cfa-bfce-e4e948568e39
2026/01/09 15:53,时间：2026/01/09 15:53周五下午，工作日，城市：张家口市，Wifi已连接，应用记录：微信(聊天)共40秒，交互1次,0001050d-08f0-7cfa-bfce-e4e948568e39
2026/01/09 16:26,时间：2026/01/09 16:26周五下午，工作日，城市：张家口市，Wifi已连接，应用记录：输入法(系统)共7秒，交互1次,0001050d-08f0-7cfa-bfce-e4e948568e39
2026/01/09 16:41,时间：2026/01/09 16:41周五下午，工作日，城市：张家口市，Wifi已连接，应用记录：华为浏览器共5秒，交互4次；输入法(系统)共31秒，交互2次；微信共6秒，交互1次,0001050d-08f0-7cfa-bfce-e4e948568e39
2026/01/09 17:43,时间：2026/01/09 17:43周五下午，工作日，城市：张家口市，Wifi已连接，应用记录：微信共9秒，交互3次,0001050d-08f0-7cfa-bfce-e4e948568e39
2026/01/09 18:06,时间：2026/01/09 18:06周五晚上，工作日，城市：张家口市，Wifi已连接，应用记录：无,0001050d-08f0-7cfa-bfce-e4e948568e39
2026/01/09 18:33,时间：2026/01/09 18:33周五晚上，工作日，城市：张家口市，Wifi已连接，应用记录：微信(聊天)共23秒，交互2次；有看头(视频)共31秒，交互1次,0001050d-08f0-7cfa-bfce-e4e948568e39
2026/01/09 19:41,时间：2026/01/09 19:41周五晚上，工作日，城市：张家口市，Wifi已连接，应用记录：微信共1秒，交互3次；抖音共8秒，交互2次,0001050d-08f0-7cfa-bfce-e4e948568e39
2026/01/09 21:14,时间：2026/01/09 21:14周五晚上，工作日，城市：张家口市，Wifi已连接，应用记录：无,0001050d-08f0-7cfa-bfce-e4e948568e39
2026/01/10 06:30,时间：2026/01/10 06:30周六上午，休息日，城市：张家口市，Wifi已连接，应用记录：腾讯会议(效率)共2秒，交互1次；微信共7秒，交互1次,0001050d-08f0-7cfa-bfce-e4e948568e39
2026/01/10 09:36,时间：2026/01/10 09:36周六上午，休息日，城市：张家口市，Wifi已连接，应用记录：微信共3秒，交互1次；输入法(系统)共44秒，交互2次；应用市场(工具)共7秒，交互2次；京东共1秒，交互1次；抖音(短视频)共4秒，交互1次,0001050d-08f0-7cfa-bfce-e4e948568e39
2026/01/10 14:34,时间：2026/01/10 14:34周六下午，休息日，城市：张家口市，POI：酒店旅馆、餐厅，Wifi未连接，应用记录：无,0001050d-08f0-7cfa-bfce-e4e948568e39
2026/01/10 18:48,时间：2026/01/10 18:48周六晚上，休息日，城市：张家口市，POI：酒店旅馆、餐厅，Wifi已连接，应用记录：输入法(系统)共9秒，交互1次；微信共3秒，交互2次,0001050d-08f0-7cfa-bfce-e4e948568e39
2026/01/10 21:10,时间：2026/01/10 21:10周六晚上，休息日，城市：张家口市，Wifi已连接，应用记录：无,0001050d-08f0-7cfa-bfce-e4e948568e39
2026/01/10 21:57,时间：2026/01/10 21:57周六晚上，休息日，城市：张家口市，Wifi已连接，应用记录：无,0001050d-08f0-7cfa-bfce-e4e948568e39
